date,product,venue,sales
2023-06-18,Rice,Mumbai_Store_2,111
2023-06-19,Rice,Mumbai_Store_2,90
2023-06-20,Rice,Mumbai_Store_2,85
2023-06-21,Rice,Mumbai_Store_2,79
2023-06-22,Rice,Mumbai_Store_2,86
2023-06-23,Rice,Mumbai_Store_2,93
2023-06-24,Rice,Mumbai_Store_2,99
2023-06-25,Rice,Mumbai_Store_2,104
2023-06-26,Rice,Mumbai_Store_2,97
2023-06-27,Rice,Mumbai_Store_2,98
2023-06-28,Rice,Mumbai_Store_2,98
2023-06-29,Rice,Mumbai_Store_2,94
2023-06-30,Rice,Mumbai_Store_2,84
2023-07-01,Rice,Mumbai_Store_2,103
2023-07-02,Rice,Mumbai_Store_2,106
2023-07-03,Rice,Mumbai_Store_2,91
2023-07-04,Rice,Mumbai_Store_2,91
2023-07-05,Rice,Mumbai_Store_2,98
2023-07-06,Rice,Mumbai_Store_2,95
2023-07-07,Rice,Mumbai_Store_2,83
2023-07-08,Rice,Mumbai_Store_2,91
2023-07-09,Rice,Mumbai_Store_2,109
2023-07-10,Rice,Mumbai_Store_2,76
2023-07-11,Rice,Mumbai_Store_2,85
2023-07-12,Rice,Mumbai_Store_2,95
2023-07-13,Rice,Mumbai_Store_2,94
2023-07-14,Rice,Mumbai_Store_2,89
2023-07-15,Rice,Mumbai_Store_2,112
2023-07-16,Rice,Mumbai_Store_2,106
2023-07-17,Rice,Mumbai_Store_2,83
2023-07-18,Rice,Mumbai_Store_2,86
2023-07-19,Rice,Mumbai_Store_2,88
2023-07-20,Rice,Mumbai_Store_2,95
2023-07-21,Rice,Mumbai_Store_2,85
2023-07-22,Rice,Mumbai_Store_2,96
2023-07-23,Rice,Mumbai_Store_2,106
2023-07-24,Rice,Mumbai_Store_2,92
2023-07-25,Rice,Mumbai_Store_2,81
2023-07-26,Rice,Mumbai_Store_2,97
2023-07-27,Rice,Mumbai_Store_2,92
2023-07-28,Rice,Mumbai_Store_2,90
2023-07-29,Rice,Mumbai_Store_2,90
2023-07-30,Rice,Mumbai_Store_2,107
2023-07-31,Rice,Mumbai_Store_2,86
2023-08-01,Rice,Mumbai_Store_2,76
2023-08-02,Rice,Mumbai_Store_2,82
2023-08-03,Rice,Mumbai_Store_2,93
2023-08-04,Rice,Mumbai_Store_2,91
2023-08-05,Rice,Mumbai_Store_2,105
2023-08-06,Rice,Mumbai_Store_2,107
2023-08-07,Rice,Mumbai_Store_2,90
2023-08-08,Rice,Mumbai_Store_2,84
2023-08-09,Rice,Mumbai_Store_2,81
2023-08-10,Rice,Mumbai_Store_2,84
2023-08-11,Rice,Mumbai_Store_2,97
2023-08-12,Rice,Mumbai_Store_2,104
2023-08-13,Rice,Mumbai_Store_2,101
2023-08-14,Rice,Mumbai_Store_2,87
2023-08-15,Rice,Mumbai_Store_2,85
2023-08-16,Rice,Mumbai_Store_2,86
2023-08-17,Rice,Mumbai_Store_2,98
2023-08-18,Rice,Mumbai_Store_2,100
2023-08-19,Rice,Mumbai_Store_2,95
2023-08-20,Rice,Mumbai_Store_2,106
2023-08-21,Rice,Mumbai_Store_2,86
2023-08-22,Rice,Mumbai_Store_2,93
2023-08-23,Rice,Mumbai_Store_2,80
2023-08-24,Rice,Mumbai_Store_2,96
2023-08-25,Rice,Mumbai_Store_2,97
2023-08-26,Rice,Mumbai_Store_2,97
2023-08-27,Rice,Mumbai_Store_2,113
2023-08-28,Rice,Mumbai_Store_2,86
2023-08-29,Rice,Mumbai_Store_2,83
2023-08-30,Rice,Mumbai_Store_2,86
2023-08-31,Rice,Mumbai_Store_2,82
2023-09-01,Rice,Mumbai_Store_2,75
2023-09-02,Rice,Mumbai_Store_2,107
2023-09-03,Rice,Mumbai_Store_2,107
2023-09-04,Rice,Mumbai_Store_2,87
2023-09-05,Rice,Mumbai_Store_2,76
2023-09-06,Rice,Mumbai_Store_2,85
2023-09-07,Rice,Mumbai_Store_2,84
2023-09-08,Rice,Mumbai_Store_2,89
2023-09-09,Rice,Mumbai_Store_2,112
2023-09-10,Rice,Mumbai_Store_2,114
2023-09-11,Rice,Mumbai_Store_2,93
2023-09-12,Rice,Mumbai_Store_2,99
2023-09-13,Rice,Mumbai_Store_2,82
2023-09-14,Rice,Mumbai_Store_2,91
2023-09-15,Rice,Mumbai_Store_2,81
2023-09-16,Rice,Mumbai_Store_2,106
2023-09-17,Rice,Mumbai_Store_2,105
2023-09-18,Rice,Mumbai_Store_2,86
2023-09-19,Rice,Mumbai_Store_2,94
2023-09-20,Rice,Mumbai_Store_2,91
2023-09-21,Rice,Mumbai_Store_2,93
2023-09-22,Rice,Mumbai_Store_2,100
2023-09-23,Rice,Mumbai_Store_2,105
2023-09-24,Rice,Mumbai_Store_2,103
2023-09-25,Rice,Mumbai_Store_2,93
2023-09-26,Rice,Mumbai_Store_2,76
2023-09-27,Rice,Mumbai_Store_2,90
2023-09-28,Rice,Mumbai_Store_2,96
2023-09-29,Rice,Mumbai_Store_2,80
2023-09-30,Rice,Mumbai_Store_2,103
2023-10-01,Rice,Mumbai_Store_2,128
2023-10-02,Rice,Mumbai_Store_2,113
2023-10-03,Rice,Mumbai_Store_2,116
2023-10-04,Rice,Mumbai_Store_2,113
2023-10-05,Rice,Mumbai_Store_2,108
2023-10-06,Rice,Mumbai_Store_2,110
2023-10-07,Rice,Mumbai_Store_2,126
2023-10-08,Rice,Mumbai_Store_2,128
2023-10-09,Rice,Mumbai_Store_2,114
2023-10-10,Rice,Mumbai_Store_2,114
2023-10-11,Rice,Mumbai_Store_2,109
2023-10-12,Rice,Mumbai_Store_2,105
2023-10-13,Rice,Mumbai_Store_2,111
2023-10-14,Rice,Mumbai_Store_2,123
2023-10-15,Rice,Mumbai_Store_2,135
2023-10-16,Rice,Mumbai_Store_2,120
2023-10-17,Rice,Mumbai_Store_2,118
2023-10-18,Rice,Mumbai_Store_2,115
2023-10-19,Rice,Mumbai_Store_2,115
2023-10-20,Rice,Mumbai_Store_2,119
2023-10-21,Rice,Mumbai_Store_2,128
2023-10-22,Rice,Mumbai_Store_2,120
2023-10-23,Rice,Mumbai_Store_2,101
2023-10-24,Rice,Mumbai_Store_2,113
2023-10-25,Rice,Mumbai_Store_2,121
2023-10-26,Rice,Mumbai_Store_2,121
2023-10-27,Rice,Mumbai_Store_2,123
2023-10-28,Rice,Mumbai_Store_2,124
2023-10-29,Rice,Mumbai_Store_2,135
2023-10-30,Rice,Mumbai_Store_2,115
2023-10-31,Rice,Mumbai_Store_2,106
2023-11-01,Rice,Mumbai_Store_2,111
2023-11-02,Rice,Mumbai_Store_2,121
2023-11-03,Rice,Mumbai_Store_2,107
2023-11-04,Rice,Mumbai_Store_2,131
2023-11-05,Rice,Mumbai_Store_2,133
2023-11-06,Rice,Mumbai_Store_2,107
2023-11-07,Rice,Mumbai_Store_2,106
2023-11-08,Rice,Mumbai_Store_2,116
2023-11-09,Rice,Mumbai_Store_2,125
2023-11-10,Rice,Mumbai_Store_2,120
2023-11-11,Rice,Mumbai_Store_2,123
2023-11-12,Rice,Mumbai_Store_2,124
2023-11-13,Rice,Mumbai_Store_2,110
2023-11-14,Rice,Mumbai_Store_2,121
2023-11-15,Rice,Mumbai_Store_2,111
2023-11-16,Rice,Mumbai_Store_2,121
2023-11-17,Rice,Mumbai_Store_2,117
2023-11-18,Rice,Mumbai_Store_2,132
2023-11-19,Rice,Mumbai_Store_2,120
2023-11-20,Rice,Mumbai_Store_2,113
2023-11-21,Rice,Mumbai_Store_2,117
2023-11-22,Rice,Mumbai_Store_2,111
2023-11-23,Rice,Mumbai_Store_2,119
2023-11-24,Rice,Mumbai_Store_2,118
2023-11-25,Rice,Mumbai_Store_2,127
2023-11-26,Rice,Mumbai_Store_2,125
2023-11-27,Rice,Mumbai_Store_2,112
2023-11-28,Rice,Mumbai_Store_2,103
2023-11-29,Rice,Mumbai_Store_2,105
2023-11-30,Rice,Mumbai_Store_2,117
2023-12-01,Rice,Mumbai_Store_2,104
2023-12-02,Rice,Mumbai_Store_2,133
2023-12-03,Rice,Mumbai_Store_2,125
2023-12-04,Rice,Mumbai_Store_2,115
2023-12-05,Rice,Mumbai_Store_2,99
2023-12-06,Rice,Mumbai_Store_2,105
2023-12-07,Rice,Mumbai_Store_2,106
2023-12-08,Rice,Mumbai_Store_2,104
2023-12-09,Rice,Mumbai_Store_2,130
2023-12-10,Rice,Mumbai_Store_2,134
2023-12-11,Rice,Mumbai_Store_2,117
2023-12-12,Rice,Mumbai_Store_2,123
2023-12-13,Rice,Mumbai_Store_2,116
2023-12-14,Rice,Mumbai_Store_2,112
2023-12-15,Rice,Mumbai_Store_2,117
2023-12-16,Rice,Mumbai_Store_2,128
2023-12-17,Rice,Mumbai_Store_2,122
2023-12-18,Rice,Mumbai_Store_2,107
2023-12-19,Rice,Mumbai_Store_2,120
2023-12-20,Rice,Mumbai_Store_2,106
2023-12-21,Rice,Mumbai_Store_2,108
2023-12-22,Rice,Mumbai_Store_2,114
2023-12-23,Rice,Mumbai_Store_2,122
2023-12-24,Rice,Mumbai_Store_2,115
2023-12-25,Rice,Mumbai_Store_2,110
2023-12-26,Rice,Mumbai_Store_2,110
2023-12-27,Rice,Mumbai_Store_2,99
2023-12-28,Rice,Mumbai_Store_2,110
2023-12-29,Rice,Mumbai_Store_2,121
2023-12-30,Rice,Mumbai_Store_2,119
2023-12-31,Rice,Mumbai_Store_2,129
2023-01-01,Sugar,Mumbai_Store_2,187
2023-01-02,Sugar,Mumbai_Store_2,180
2023-01-03,Sugar,Mumbai_Store_2,160
2023-01-04,Sugar,Mumbai_Store_2,163
2023-01-05,Sugar,Mumbai_Store_2,161
2023-01-06,Sugar,Mumbai_Store_2,170
2023-01-07,Sugar,Mumbai_Store_2,179
2023-01-08,Sugar,Mumbai_Store_2,192
2023-01-09,Sugar,Mumbai_Store_2,168
2023-01-10,Sugar,Mumbai_Store_2,171
2023-01-11,Sugar,Mumbai_Store_2,169
2023-01-12,Sugar,Mumbai_Store_2,165
2023-01-13,Sugar,Mumbai_Store_2,169
2023-01-14,Sugar,Mumbai_Store_2,178
2023-01-15,Sugar,Mumbai_Store_2,176
2023-01-16,Sugar,Mumbai_Store_2,179
2023-01-17,Sugar,Mumbai_Store_2,156
2023-01-18,Sugar,Mumbai_Store_2,163
2023-01-19,Sugar,Mumbai_Store_2,162
2023-01-20,Sugar,Mumbai_Store_2,173
2023-01-21,Sugar,Mumbai_Store_2,188
2023-01-22,Sugar,Mumbai_Store_2,179
2023-01-23,Sugar,Mumbai_Store_2,172
2023-01-24,Sugar,Mumbai_Store_2,182
2023-01-25,Sugar,Mumbai_Store_2,179
2023-01-26,Sugar,Mumbai_Store_2,178
2023-01-27,Sugar,Mumbai_Store_2,168
2023-01-28,Sugar,Mumbai_Store_2,181
2023-01-29,Sugar,Mumbai_Store_2,180
2023-01-30,Sugar,Mumbai_Store_2,171
2023-01-31,Sugar,Mumbai_Store_2,183
2023-02-01,Sugar,Mumbai_Store_2,166
2023-02-02,Sugar,Mumbai_Store_2,161
2023-02-03,Sugar,Mumbai_Store_2,169
2023-02-04,Sugar,Mumbai_Store_2,197
2023-02-05,Sugar,Mumbai_Store_2,184
2023-02-06,Sugar,Mumbai_Store_2,166
2023-02-07,Sugar,Mumbai_Store_2,159
2023-02-08,Sugar,Mumbai_Store_2,169
2023-02-09,Sugar,Mumbai_Store_2,176
2023-02-10,Sugar,Mumbai_Store_2,170
2023-02-11,Sugar,Mumbai_Store_2,192
2023-02-12,Sugar,Mumbai_Store_2,194
2023-02-13,Sugar,Mumbai_Store_2,181
2023-02-14,Sugar,Mumbai_Store_2,179
2023-02-15,Sugar,Mumbai_Store_2,182
2023-02-16,Sugar,Mumbai_Store_2,168
2023-02-17,Sugar,Mumbai_Store_2,161
2023-02-18,Sugar,Mumbai_Store_2,187
2023-02-19,Sugar,Mumbai_Store_2,191
2023-02-20,Sugar,Mumbai_Store_2,179
2023-02-21,Sugar,Mumbai_Store_2,163
2023-02-22,Sugar,Mumbai_Store_2,169
2023-02-23,Sugar,Mumbai_Store_2,182
2023-02-24,Sugar,Mumbai_Store_2,166
2023-02-25,Sugar,Mumbai_Store_2,172
2023-02-26,Sugar,Mumbai_Store_2,192
2023-02-27,Sugar,Mumbai_Store_2,175
2023-02-28,Sugar,Mumbai_Store_2,177
2023-03-01,Sugar,Mumbai_Store_2,165
2023-03-02,Sugar,Mumbai_Store_2,182
2023-03-03,Sugar,Mumbai_Store_2,168
2023-03-04,Sugar,Mumbai_Store_2,174
2023-03-05,Sugar,Mumbai_Store_2,174
2023-03-06,Sugar,Mumbai_Store_2,165
2023-03-07,Sugar,Mumbai_Store_2,158
2023-03-08,Sugar,Mumbai_Store_2,160
2023-03-09,Sugar,Mumbai_Store_2,176
2023-03-10,Sugar,Mumbai_Store_2,172
2023-03-11,Sugar,Mumbai_Store_2,186
2023-03-12,Sugar,Mumbai_Store_2,183
2023-03-13,Sugar,Mumbai_Store_2,166
2023-03-14,Sugar,Mumbai_Store_2,166
2023-03-15,Sugar,Mumbai_Store_2,163
2023-03-16,Sugar,Mumbai_Store_2,172
2023-03-17,Sugar,Mumbai_Store_2,175
2023-03-18,Sugar,Mumbai_Store_2,190
2023-03-19,Sugar,Mumbai_Store_2,181
2023-03-20,Sugar,Mumbai_Store_2,176
2023-03-21,Sugar,Mumbai_Store_2,172
2023-03-22,Sugar,Mumbai_Store_2,167
2023-03-23,Sugar,Mumbai_Store_2,161
2023-03-24,Sugar,Mumbai_Store_2,174
2023-03-25,Sugar,Mumbai_Store_2,178
2023-03-26,Sugar,Mumbai_Store_2,193
2023-03-27,Sugar,Mumbai_Store_2,168
2023-03-28,Sugar,Mumbai_Store_2,174
2023-03-29,Sugar,Mumbai_Store_2,179
2023-03-30,Sugar,Mumbai_Store_2,159
2023-03-31,Sugar,Mumbai_Store_2,174
2023-04-01,Sugar,Mumbai_Store_2,176
2023-04-02,Sugar,Mumbai_Store_2,177
2023-04-03,Sugar,Mumbai_Store_2,167
2023-04-04,Sugar,Mumbai_Store_2,180
2023-04-05,Sugar,Mumbai_Store_2,160
2023-04-06,Sugar,Mumbai_Store_2,157
2023-04-07,Sugar,Mumbai_Store_2,172
2023-04-08,Sugar,Mumbai_Store_2,179
2023-04-09,Sugar,Mumbai_Store_2,194
2023-04-10,Sugar,Mumbai_Store_2,164
2023-04-11,Sugar,Mumbai_Store_2,172
2023-04-12,Sugar,Mumbai_Store_2,167
2023-04-13,Sugar,Mumbai_Store_2,171
2023-04-14,Sugar,Mumbai_Store_2,160
2023-04-15,Sugar,Mumbai_Store_2,187
2023-04-16,Sugar,Mumbai_Store_2,182
2023-04-17,Sugar,Mumbai_Store_2,179
2023-04-18,Sugar,Mumbai_Store_2,181
2023-04-19,Sugar,Mumbai_Store_2,179
2023-04-20,Sugar,Mumbai_Store_2,170
2023-04-21,Sugar,Mumbai_Store_2,170
2023-04-22,Sugar,Mumbai_Store_2,175
2023-04-23,Sugar,Mumbai_Store_2,194
2023-04-24,Sugar,Mumbai_Store_2,176
2023-04-25,Sugar,Mumbai_Store_2,165
2023-04-26,Sugar,Mumbai_Store_2,164
2023-04-27,Sugar,Mumbai_Store_2,169
2023-04-28,Sugar,Mumbai_Store_2,175
2023-04-29,Sugar,Mumbai_Store_2,185
2023-04-30,Sugar,Mumbai_Store_2,171
2023-05-01,Sugar,Mumbai_Store_2,168
2023-05-02,Sugar,Mumbai_Store_2,165
2023-05-03,Sugar,Mumbai_Store_2,167
2023-05-04,Sugar,Mumbai_Store_2,172
2023-05-05,Sugar,Mumbai_Store_2,180
2023-05-06,Sugar,Mumbai_Store_2,185
2023-05-07,Sugar,Mumbai_Store_2,194
2023-05-08,Sugar,Mumbai_Store_2,165
2023-05-09,Sugar,Mumbai_Store_2,182
2023-05-10,Sugar,Mumbai_Store_2,174
2023-05-11,Sugar,Mumbai_Store_2,161
2023-05-12,Sugar,Mumbai_Store_2,180
2023-05-13,Sugar,Mumbai_Store_2,184
2023-05-14,Sugar,Mumbai_Store_2,175
2023-05-15,Sugar,Mumbai_Store_2,182
2023-05-16,Sugar,Mumbai_Store_2,178
2023-05-17,Sugar,Mumbai_Store_2,172
2023-05-18,Sugar,Mumbai_Store_2,183
2023-05-19,Sugar,Mumbai_Store_2,184
2023-05-20,Sugar,Mumbai_Store_2,184
2023-05-21,Sugar,Mumbai_Store_2,192
2023-05-22,Sugar,Mumbai_Store_2,159
2023-05-23,Sugar,Mumbai_Store_2,165
2023-05-24,Sugar,Mumbai_Store_2,174
2023-05-25,Sugar,Mumbai_Store_2,167
2023-05-26,Sugar,Mumbai_Store_2,167
2023-05-27,Sugar,Mumbai_Store_2,173
2023-05-28,Sugar,Mumbai_Store_2,180
2023-05-29,Sugar,Mumbai_Store_2,178
2023-05-30,Sugar,Mumbai_Store_2,165
2023-05-31,Sugar,Mumbai_Store_2,178
2023-06-01,Sugar,Mumbai_Store_2,156
2023-06-02,Sugar,Mumbai_Store_2,170
2023-06-03,Sugar,Mumbai_Store_2,195
2023-06-04,Sugar,Mumbai_Store_2,184
2023-06-05,Sugar,Mumbai_Store_2,164
2023-06-06,Sugar,Mumbai_Store_2,177
2023-06-07,Sugar,Mumbai_Store_2,173
2023-06-08,Sugar,Mumbai_Store_2,175
2023-06-09,Sugar,Mumbai_Store_2,165
2023-06-10,Sugar,Mumbai_Store_2,186
2023-06-11,Sugar,Mumbai_Store_2,176
2023-06-12,Sugar,Mumbai_Store_2,168
2023-06-13,Sugar,Mumbai_Store_2,167
2023-06-14,Sugar,Mumbai_Store_2,169
2023-06-15,Sugar,Mumbai_Store_2,176
2023-06-16,Sugar,Mumbai_Store_2,167
2023-06-17,Sugar,Mumbai_Store_2,190
2023-06-18,Sugar,Mumbai_Store_2,181
2023-06-19,Sugar,Mumbai_Store_2,174
2023-06-20,Sugar,Mumbai_Store_2,164
2023-06-21,Sugar,Mumbai_Store_2,173
2023-06-22,Sugar,Mumbai_Store_2,176
2023-06-23,Sugar,Mumbai_Store_2,173
2023-06-24,Sugar,Mumbai_Store_2,193
2023-06-25,Sugar,Mumbai_Store_2,186
2023-06-26,Sugar,Mumbai_Store_2,174
2023-06-27,Sugar,Mumbai_Store_2,160
2023-06-28,Sugar,Mumbai_Store_2,171
2023-06-29,Sugar,Mumbai_Store_2,162
2023-06-30,Sugar,Mumbai_Store_2,171
2023-07-01,Sugar,Mumbai_Store_2,191
2023-07-02,Sugar,Mumbai_Store_2,196
2023-07-03,Sugar,Mumbai_Store_2,164
2023-07-04,Sugar,Mumbai_Store_2,164
2023-07-05,Sugar,Mumbai_Store_2,170
2023-07-06,Sugar,Mumbai_Store_2,177
2023-07-07,Sugar,Mumbai_Store_2,162
2023-07-08,Sugar,Mumbai_Store_2,181
2023-07-09,Sugar,Mumbai_Store_2,183
2023-07-10,Sugar,Mumbai_Store_2,172
2023-07-11,Sugar,Mumbai_Store_2,161
2023-07-12,Sugar,Mumbai_Store_2,167
2023-07-13,Sugar,Mumbai_Store_2,171
2023-07-14,Sugar,Mumbai_Store_2,172
2023-07-15,Sugar,Mumbai_Store_2,179
2023-07-16,Sugar,Mumbai_Store_2,190
2023-07-17,Sugar,Mumbai_Store_2,178
2023-07-18,Sugar,Mumbai_Store_2,172
2023-07-19,Sugar,Mumbai_Store_2,173
2023-07-20,Sugar,Mumbai_Store_2,170
2023-07-21,Sugar,Mumbai_Store_2,173
2023-07-22,Sugar,Mumbai_Store_2,187
2023-07-23,Sugar,Mumbai_Store_2,175
2023-07-24,Sugar,Mumbai_Store_2,162
2023-07-25,Sugar,Mumbai_Store_2,168
2023-07-26,Sugar,Mumbai_Store_2,169
2023-07-27,Sugar,Mumbai_Store_2,169
2023-07-28,Sugar,Mumbai_Store_2,160
2023-07-29,Sugar,Mumbai_Store_2,177
2023-07-30,Sugar,Mumbai_Store_2,172
2023-07-31,Sugar,Mumbai_Store_2,166
2023-08-01,Sugar,Mumbai_Store_2,168
2023-08-02,Sugar,Mumbai_Store_2,182
2023-08-03,Sugar,Mumbai_Store_2,175
2023-08-04,Sugar,Mumbai_Store_2,164
2023-08-05,Sugar,Mumbai_Store_2,185
2023-08-06,Sugar,Mumbai_Store_2,183
2023-08-07,Sugar,Mumbai_Store_2,182
2023-08-08,Sugar,Mumbai_Store_2,168
2023-08-09,Sugar,Mumbai_Store_2,172
2023-08-10,Sugar,Mumbai_Store_2,177
2023-08-11,Sugar,Mumbai_Store_2,168
2023-08-12,Sugar,Mumbai_Store_2,180
2023-08-13,Sugar,Mumbai_Store_2,185
2023-08-14,Sugar,Mumbai_Store_2,165
2023-08-15,Sugar,Mumbai_Store_2,166
2023-08-16,Sugar,Mumbai_Store_2,172
2023-08-17,Sugar,Mumbai_Store_2,176
2023-08-18,Sugar,Mumbai_Store_2,161
2023-08-19,Sugar,Mumbai_Store_2,190
2023-08-20,Sugar,Mumbai_Store_2,183
2023-08-21,Sugar,Mumbai_Store_2,183
2023-08-22,Sugar,Mumbai_Store_2,167
2023-08-23,Sugar,Mumbai_Store_2,165
2023-08-24,Sugar,Mumbai_Store_2,169
2023-08-25,Sugar,Mumbai_Store_2,157
2023-08-26,Sugar,Mumbai_Store_2,199
2023-08-27,Sugar,Mumbai_Store_2,188
2023-08-28,Sugar,Mumbai_Store_2,184
2023-08-29,Sugar,Mumbai_Store_2,174
2023-08-30,Sugar,Mumbai_Store_2,172
2023-08-31,Sugar,Mumbai_Store_2,165
2023-09-01,Sugar,Mumbai_Store_2,182
2023-09-02,Sugar,Mumbai_Store_2,184
2023-09-03,Sugar,Mumbai_Store_2,175
2023-09-04,Sugar,Mumbai_Store_2,158
2023-09-05,Sugar,Mumbai_Store_2,170
2023-09-06,Sugar,Mumbai_Store_2,161
2023-09-07,Sugar,Mumbai_Store_2,177
2023-09-08,Sugar,Mumbai_Store_2,175
2023-09-09,Sugar,Mumbai_Store_2,195
2023-09-10,Sugar,Mumbai_Store_2,182
2023-09-11,Sugar,Mumbai_Store_2,171
2023-09-12,Sugar,Mumbai_Store_2,175
2023-09-13,Sugar,Mumbai_Store_2,167
2023-09-14,Sugar,Mumbai_Store_2,159
2023-09-15,Sugar,Mumbai_Store_2,177
2023-09-16,Sugar,Mumbai_Store_2,183
2023-09-17,Sugar,Mumbai_Store_2,190
2023-09-18,Sugar,Mumbai_Store_2,162
2023-09-19,Sugar,Mumbai_Store_2,171
2023-09-20,Sugar,Mumbai_Store_2,174
2023-09-21,Sugar,Mumbai_Store_2,161
2023-09-22,Sugar,Mumbai_Store_2,164
2023-09-23,Sugar,Mumbai_Store_2,190
2023-09-24,Sugar,Mumbai_Store_2,185
2023-09-25,Sugar,Mumbai_Store_2,167
2023-09-26,Sugar,Mumbai_Store_2,172
2023-09-27,Sugar,Mumbai_Store_2,168
2023-09-28,Sugar,Mumbai_Store_2,167
2023-09-29,Sugar,Mumbai_Store_2,172
2023-09-30,Sugar,Mumbai_Store_2,183
2023-10-01,Sugar,Mumbai_Store_2,206
2023-10-02,Sugar,Mumbai_Store_2,198
2023-10-03,Sugar,Mumbai_Store_2,196
2023-10-04,Sugar,Mumbai_Store_2,199
2023-10-05,Sugar,Mumbai_Store_2,197
2023-10-06,Sugar,Mumbai_Store_2,200
2023-10-07,Sugar,Mumbai_Store_2,223
2023-10-08,Sugar,Mumbai_Store_2,210
2023-10-09,Sugar,Mumbai_Store_2,204
2023-10-10,Sugar,Mumbai_Store_2,194
2023-10-11,Sugar,Mumbai_Store_2,186
2023-10-12,Sugar,Mumbai_Store_2,186
2023-10-13,Sugar,Mumbai_Store_2,193
2023-10-14,Sugar,Mumbai_Store_2,206
2023-10-15,Sugar,Mumbai_Store_2,211
2023-10-16,Sugar,Mumbai_Store_2,194
2023-10-17,Sugar,Mumbai_Store_2,199
2023-10-18,Sugar,Mumbai_Store_2,199
2023-10-19,Sugar,Mumbai_Store_2,192
2023-10-20,Sugar,Mumbai_Store_2,198
2023-10-21,Sugar,Mumbai_Store_2,216
2023-10-22,Sugar,Mumbai_Store_2,200
2023-10-23,Sugar,Mumbai_Store_2,193
2023-10-24,Sugar,Mumbai_Store_2,205
2023-10-25,Sugar,Mumbai_Store_2,187
2023-10-26,Sugar,Mumbai_Store_2,183
2023-10-27,Sugar,Mumbai_Store_2,199
2023-10-28,Sugar,Mumbai_Store_2,214
2023-10-29,Sugar,Mumbai_Store_2,218
2023-10-30,Sugar,Mumbai_Store_2,189
2023-10-31,Sugar,Mumbai_Store_2,187
2023-11-01,Sugar,Mumbai_Store_2,196
2023-11-02,Sugar,Mumbai_Store_2,187
2023-11-03,Sugar,Mumbai_Store_2,198
2023-11-04,Sugar,Mumbai_Store_2,215
2023-11-05,Sugar,Mumbai_Store_2,214
2023-11-06,Sugar,Mumbai_Store_2,204
2023-11-07,Sugar,Mumbai_Store_2,208
2023-11-08,Sugar,Mumbai_Store_2,197
2023-11-09,Sugar,Mumbai_Store_2,185
2023-11-10,Sugar,Mumbai_Store_2,203
2023-11-11,Sugar,Mumbai_Store_2,207
2023-11-12,Sugar,Mumbai_Store_2,208
2023-11-13,Sugar,Mumbai_Store_2,188
2023-11-14,Sugar,Mumbai_Store_2,191
2023-11-15,Sugar,Mumbai_Store_2,200
2023-11-16,Sugar,Mumbai_Store_2,190
2023-11-17,Sugar,Mumbai_Store_2,197
2023-11-18,Sugar,Mumbai_Store_2,205
2023-11-19,Sugar,Mumbai_Store_2,219
2023-11-20,Sugar,Mumbai_Store_2,199
2023-11-21,Sugar,Mumbai_Store_2,186
2023-11-22,Sugar,Mumbai_Store_2,190
2023-11-23,Sugar,Mumbai_Store_2,196
2023-11-24,Sugar,Mumbai_Store_2,204
2023-11-25,Sugar,Mumbai_Store_2,207
2023-11-26,Sugar,Mumbai_Store_2,211
2023-11-27,Sugar,Mumbai_Store_2,202
2023-11-28,Sugar,Mumbai_Store_2,184
2023-11-29,Sugar,Mumbai_Store_2,192
2023-11-30,Sugar,Mumbai_Store_2,193
2023-12-01,Sugar,Mumbai_Store_2,182
2023-12-02,Sugar,Mumbai_Store_2,209
2023-12-03,Sugar,Mumbai_Store_2,217
2023-12-04,Sugar,Mumbai_Store_2,198
2023-12-05,Sugar,Mumbai_Store_2,192
2023-12-06,Sugar,Mumbai_Store_2,206
2023-12-07,Sugar,Mumbai_Store_2,204
2023-12-08,Sugar,Mumbai_Store_2,198
2023-12-09,Sugar,Mumbai_Store_2,214
2023-12-10,Sugar,Mumbai_Store_2,203
2023-12-11,Sugar,Mumbai_Store_2,202
2023-12-12,Sugar,Mumbai_Store_2,206
2023-12-13,Sugar,Mumbai_Store_2,204
2023-12-14,Sugar,Mumbai_Store_2,203
2023-12-15,Sugar,Mumbai_Store_2,193
2023-12-16,Sugar,Mumbai_Store_2,221
2023-12-17,Sugar,Mumbai_Store_2,215
2023-12-18,Sugar,Mumbai_Store_2,195
2023-12-19,Sugar,Mumbai_Store_2,202
2023-12-20,Sugar,Mumbai_Store_2,195
2023-12-21,Sugar,Mumbai_Store_2,194
2023-12-22,Sugar,Mumbai_Store_2,197
2023-12-23,Sugar,Mumbai_Store_2,202
2023-12-24,Sugar,Mumbai_Store_2,217
2023-12-25,Sugar,Mumbai_Store_2,199
2023-12-26,Sugar,Mumbai_Store_2,196
2023-12-27,Sugar,Mumbai_Store_2,185
2023-12-28,Sugar,Mumbai_Store_2,186
2023-12-29,Sugar,Mumbai_Store_2,199
2023-12-30,Sugar,Mumbai_Store_2,210
2023-12-31,Sugar,Mumbai_Store_2,209
2023-01-01,Oil,Mumbai_Store_2,201
2023-01-02,Oil,Mumbai_Store_2,194
2023-01-03,Oil,Mumbai_Store_2,179
2023-01-04,Oil,Mumbai_Store_2,194
2023-01-05,Oil,Mumbai_Store_2,189
